asset_id,gz2_class
289603.jpg,0
160453.jpg,0
288151.jpg,0
39544.jpg,0
121252.jpg,0
56754.jpg,1
35174.jpg,0
10653.jpg,1
105578.jpg,1
116652.jpg,1
161005.jpg,0
50126.jpg,1
124672.jpg,0
198299.jpg,0
3888.jpg,0
106163.jpg,1
60760.jpg,1
207106.jpg,0
130031.jpg,1
173154.jpg,0
122323.jpg,1
293157.jpg,1
39416.jpg,1
60814.jpg,1
120800.jpg,1
11200.jpg,0
229098.jpg,0
173168.jpg,1
140258.jpg,1
230213.jpg,0
11916.jpg,0
7438.jpg,1
70069.jpg,0
224538.jpg,0
110639.jpg,1
99398.jpg,0
250326.jpg,1
203475.jpg,1
130501.jpg,0
199368.jpg,1
121642.jpg,1
153136.jpg,1
7373.jpg,1
69897.jpg,1
58866.jpg,0
59785.jpg,1
21033.jpg,0
124920.jpg,0
100271.jpg,0
37247.jpg,1
159917.jpg,0
219253.jpg,1
245149.jpg,0
243097.jpg,0
290915.jpg,0
226973.jpg,0
175625.jpg,0
64703.jpg,1
244391.jpg,0
39678.jpg,0
280416.jpg,1
32539.jpg,0
139740.jpg,0
121513.jpg,1
240923.jpg,0
141819.jpg,1
145069.jpg,1
201224.jpg,0
95750.jpg,1
245918.jpg,1
174050.jpg,1
187343.jpg,1
193688.jpg,1
34377.jpg,1
14363.jpg,1
95170.jpg,1
123254.jpg,1
211510.jpg,0
214352.jpg,0
38471.jpg,0
172233.jpg,1
132150.jpg,1
2144.jpg,0
62638.jpg,0
36604.jpg,0
293290.jpg,1
129970.jpg,0
163906.jpg,1
40625.jpg,1
92230.jpg,0
8091.jpg,1
15226.jpg,1
140056.jpg,1
134791.jpg,0
99334.jpg,1
274279.jpg,1
161778.jpg,1
162378.jpg,0
59991.jpg,0
234883.jpg,0
178350.jpg,1
208322.jpg,1
51288.jpg,1
133132.jpg,0
261052.jpg,1
31255.jpg,1
115843.jpg,1
145376.jpg,1
13975.jpg,0
108539.jpg,1
218092.jpg,1
18256.jpg,0
84071.jpg,1
219322.jpg,0
96544.jpg,0
234537.jpg,0
283718.jpg,1
207605.jpg,0
71985.jpg,1
106561.jpg,0
275502.jpg,1
157527.jpg,0
107814.jpg,1
224527.jpg,1
241748.jpg,0
125278.jpg,1
59861.jpg,1
40316.jpg,1
220839.jpg,0
71354.jpg,0
93605.jpg,1
245085.jpg,1
158044.jpg,1
164017.jpg,1
58657.jpg,0
140722.jpg,1
91218.jpg,0
179736.jpg,0
188654.jpg,1
189069.jpg,1
131733.jpg,1
152801.jpg,1
234416.jpg,1
222336.jpg,1
126811.jpg,1
91941.jpg,0
160806.jpg,1
41767.jpg,0
214404.jpg,0
233775.jpg,1
208540.jpg,1
74671.jpg,1
148778.jpg,0
33001.jpg,1
122811.jpg,1
238468.jpg,1
99529.jpg,1
133126.jpg,1
52059.jpg,0
227770.jpg,0
424.jpg,1
145610.jpg,0
126751.jpg,1
55126.jpg,0
27476.jpg,0
216921.jpg,0
97250.jpg,0
138037.jpg,1
106531.jpg,1
185822.jpg,0
52447.jpg,0
231905.jpg,1
159582.jpg,1
126464.jpg,1
51198.jpg,0
142847.jpg,0
50120.jpg,1
24290.jpg,0
158842.jpg,0
213757.jpg,1
41155.jpg,0
101730.jpg,1
80591.jpg,1
12940.jpg,1
17535.jpg,1
131290.jpg,0
253312.jpg,1
206599.jpg,1
33288.jpg,1
87952.jpg,1
172847.jpg,1
27935.jpg,1
272986.jpg,1
65920.jpg,0
175962.jpg,1
65205.jpg,0
194242.jpg,0
223462.jpg,1
52691.jpg,0
292768.jpg,0
30793.jpg,0
142620.jpg,1
212062.jpg,0
106003.jpg,0
135055.jpg,1
230648.jpg,0
266096.jpg,1
105809.jpg,0
124029.jpg,1
99223.jpg,0
71764.jpg,0
22648.jpg,0
140182.jpg,1
273808.jpg,1
199409.jpg,1
32243.jpg,0
76143.jpg,1
73736.jpg,1
226165.jpg,1
137490.jpg,0
275843.jpg,1
62729.jpg,1
113946.jpg,0
60448.jpg,0
80558.jpg,1
35694.jpg,1
201650.jpg,0
8413.jpg,0
129497.jpg,1
35676.jpg,1
151376.jpg,0
114744.jpg,1
10407.jpg,1
209817.jpg,0
93088.jpg,1
150152.jpg,1
19782.jpg,0
40596.jpg,1
220945.jpg,1
93575.jpg,0
57845.jpg,1
96682.jpg,1
75558.jpg,1
252064.jpg,1
218262.jpg,1
82548.jpg,1
92538.jpg,1
226062.jpg,1
91205.jpg,0
239789.jpg,1
211633.jpg,1
67992.jpg,1
114521.jpg,0
254606.jpg,1
236027.jpg,0
78160.jpg,0
285049.jpg,1
233876.jpg,0
107425.jpg,1
73963.jpg,1
44205.jpg,1
251817.jpg,1
156589.jpg,1
293438.jpg,1
12900.jpg,0
201867.jpg,1
215012.jpg,1
71998.jpg,1
124749.jpg,1
260338.jpg,1
198460.jpg,1
176276.jpg,1
217771.jpg,0
136226.jpg,0
170070.jpg,1
217454.jpg,0
136306.jpg,0
194668.jpg,1
226187.jpg,0
50175.jpg,0
156854.jpg,1
67671.jpg,1
238224.jpg,1
177152.jpg,1
16673.jpg,1
65767.jpg,1
237408.jpg,1
120541.jpg,1
215966.jpg,0
237776.jpg,0
294151.jpg,0
272777.jpg,1
94303.jpg,0
17822.jpg,0
234510.jpg,1
27841.jpg,0
151968.jpg,1
41826.jpg,1
109864.jpg,0
221910.jpg,0
97070.jpg,1
44667.jpg,0
214395.jpg,1
119471.jpg,0
13699.jpg,0
12869.jpg,0
40634.jpg,1
103853.jpg,1
217544.jpg,1
44902.jpg,1
100357.jpg,1
109811.jpg,0
136002.jpg,1
12121.jpg,1
169239.jpg,1
114878.jpg,1
15518.jpg,0
138161.jpg,1
143470.jpg,1
89846.jpg,1
213728.jpg,1
26855.jpg,1
59622.jpg,1
145598.jpg,0
12993.jpg,0
61910.jpg,0
186212.jpg,1
191597.jpg,1
78529.jpg,1
225493.jpg,1
128968.jpg,0
239077.jpg,0
224723.jpg,1
87008.jpg,0
65047.jpg,0
58185.jpg,1
13479.jpg,0
14409.jpg,1
27814.jpg,1
34179.jpg,1
130472.jpg,1
48278.jpg,1
36894.jpg,1
117216.jpg,1
87082.jpg,0
126166.jpg,1
258283.jpg,1
139702.jpg,1
52878.jpg,1
191656.jpg,0
252101.jpg,1
53435.jpg,0
232809.jpg,1
228102.jpg,1
152802.jpg,0
32557.jpg,0
7949.jpg,0
54806.jpg,1
282908.jpg,1
99454.jpg,1
176015.jpg,0
289417.jpg,1
185920.jpg,0
131801.jpg,1
86038.jpg,0
191062.jpg,1
231101.jpg,1
245580.jpg,1
46217.jpg,1
56018.jpg,0
33709.jpg,0
51968.jpg,0
6538.jpg,1
113423.jpg,0
79794.jpg,0
160603.jpg,1
26011.jpg,0
178992.jpg,1
169019.jpg,1
77024.jpg,0
123470.jpg,0
261493.jpg,1
134452.jpg,0
917.jpg,0
192701.jpg,1
190681.jpg,1
87164.jpg,1
131848.jpg,1
41511.jpg,1
160247.jpg,0
168374.jpg,0
243842.jpg,1
74099.jpg,0
148402.jpg,1
135179.jpg,0
63705.jpg,0
233918.jpg,1
129923.jpg,1
35341.jpg,0
148119.jpg,1
83073.jpg,1
125586.jpg,0
131661.jpg,1
213774.jpg,0
176529.jpg,0
58454.jpg,1
56963.jpg,0
157707.jpg,1
112207.jpg,1
217613.jpg,1
17836.jpg,1
170788.jpg,0
27625.jpg,0
22342.jpg,0
188597.jpg,0
176397.jpg,1
37968.jpg,0
129239.jpg,0
192704.jpg,1
135173.jpg,1
62965.jpg,1
134466.jpg,1
247569.jpg,1
230175.jpg,1
201672.jpg,0
139073.jpg,0
109577.jpg,0
27578.jpg,0
159797.jpg,1
45585.jpg,1
169656.jpg,1
239230.jpg,1
171971.jpg,0
55501.jpg,0
150488.jpg,1
125875.jpg,0
143056.jpg,0
137156.jpg,0
106334.jpg,0
1676.jpg,1
189145.jpg,1
89547.jpg,0
7298.jpg,1
103311.jpg,1
4731.jpg,0
293960.jpg,1
125646.jpg,0
204292.jpg,1
262014.jpg,1
131141.jpg,1
131229.jpg,0
191181.jpg,0
50826.jpg,0
211257.jpg,0
272572.jpg,0
256.jpg,0
35954.jpg,1
41128.jpg,1
175019.jpg,1
176522.jpg,1
273224.jpg,0
208188.jpg,1
188107.jpg,1
51129.jpg,1
124855.jpg,1
228708.jpg,1
3000.jpg,1
107387.jpg,0
123693.jpg,1
176454.jpg,1
234642.jpg,0
251633.jpg,1
99210.jpg,1
101380.jpg,1
187556.jpg,0
92088.jpg,1
233439.jpg,0
217617.jpg,1
107880.jpg,0
27848.jpg,1
229274.jpg,0
23176.jpg,1
137637.jpg,1
213186.jpg,1
54476.jpg,1
187836.jpg,1
154067.jpg,1
256458.jpg,1
241711.jpg,0
262120.jpg,1
227756.jpg,1
212044.jpg,0
63348.jpg,1
69788.jpg,0
137671.jpg,1
3529.jpg,1
67302.jpg,1
251146.jpg,1
119787.jpg,1
51689.jpg,1
48902.jpg,0
30391.jpg,1
107583.jpg,0
196006.jpg,1
288255.jpg,1
138483.jpg,0
39378.jpg,0
138412.jpg,1
100151.jpg,0
196475.jpg,1
63083.jpg,1
127975.jpg,0
271831.jpg,1
111440.jpg,0
116700.jpg,1
222202.jpg,1
148327.jpg,1
54606.jpg,1
208361.jpg,1
93672.jpg,1
277880.jpg,1
106013.jpg,1
245161.jpg,1
8118.jpg,0
68456.jpg,1
3874.jpg,0
228025.jpg,0
79721.jpg,0
169558.jpg,1
228132.jpg,1
92889.jpg,1
185367.jpg,0
134533.jpg,1
112439.jpg,1
173088.jpg,1
151100.jpg,1
92769.jpg,0
221907.jpg,1
239294.jpg,0
23756.jpg,1
32386.jpg,0
206796.jpg,1
14912.jpg,0
172784.jpg,1
250666.jpg,1
73408.jpg,1
3747.jpg,1
118855.jpg,1
226257.jpg,0
17158.jpg,0
236924.jpg,0
295204.jpg,0
23616.jpg,1
4359.jpg,0
110929.jpg,1
57833.jpg,0
162332.jpg,0
130773.jpg,0
199342.jpg,1
73104.jpg,1
49176.jpg,0
125829.jpg,1
194620.jpg,1
141697.jpg,0
155027.jpg,1
255861.jpg,0
159089.jpg,0
273687.jpg,1
190583.jpg,1
285341.jpg,1
273399.jpg,1
172638.jpg,1
125166.jpg,0
286927.jpg,1
115124.jpg,0
164954.jpg,1
218245.jpg,0
142619.jpg,0
124963.jpg,1
33677.jpg,0
232645.jpg,1
68176.jpg,1
67345.jpg,0
23841.jpg,0
115300.jpg,1
140798.jpg,0
117270.jpg,1
154635.jpg,1
46753.jpg,1
45366.jpg,0
212350.jpg,1
233647.jpg,0
4250.jpg,1
192411.jpg,1
196327.jpg,0
241731.jpg,1
98917.jpg,1
232490.jpg,1
23106.jpg,1
49683.jpg,1
81693.jpg,1
66705.jpg,0
281082.jpg,1
61672.jpg,0
137107.jpg,1
15624.jpg,1
77306.jpg,1
237267.jpg,1
138048.jpg,1
54009.jpg,1
64347.jpg,0
168083.jpg,0
280848.jpg,1
77153.jpg,1
145005.jpg,1
211231.jpg,0
234822.jpg,0
55282.jpg,0
193164.jpg,0
133491.jpg,1
21110.jpg,1
172004.jpg,1
227146.jpg,1
225755.jpg,0
80803.jpg,0
4021.jpg,0
26629.jpg,1
195058.jpg,0
260869.jpg,0
15605.jpg,0
79204.jpg,1
245454.jpg,1
79241.jpg,0
44922.jpg,1
87460.jpg,1
243215.jpg,1
274497.jpg,0
10361.jpg,1
206807.jpg,0
281914.jpg,0
226799.jpg,0
60940.jpg,0
60594.jpg,1
65950.jpg,0
203652.jpg,0
104054.jpg,0
76954.jpg,1
35596.jpg,0
36395.jpg,0
143746.jpg,1
137942.jpg,0
142489.jpg,0
231907.jpg,0
135053.jpg,0
180779.jpg,0
34524.jpg,0
90473.jpg,0
81794.jpg,0
101044.jpg,1
156521.jpg,0
128979.jpg,0
83386.jpg,1
53596.jpg,0
228785.jpg,0
79100.jpg,1
107112.jpg,1
230717.jpg,0
31498.jpg,0
89976.jpg,0
174194.jpg,1
105364.jpg,1
74267.jpg,0
28353.jpg,0
120231.jpg,1
141439.jpg,1
263681.jpg,1
53419.jpg,1
2229.jpg,1
7436.jpg,0
280938.jpg,0
117552.jpg,0
82378.jpg,0
176518.jpg,1
38249.jpg,0
64444.jpg,0
73063.jpg,1
106608.jpg,1
184029.jpg,0
48775.jpg,1
5272.jpg,0
19595.jpg,0
69196.jpg,1
240649.jpg,1
228060.jpg,0
60438.jpg,1
94815.jpg,1
148912.jpg,0
132294.jpg,0
172833.jpg,1
189348.jpg,1
231557.jpg,0
237975.jpg,0
268490.jpg,0
11526.jpg,0
126608.jpg,0
92685.jpg,0
178453.jpg,1
255264.jpg,1
198881.jpg,0
129264.jpg,1
122483.jpg,1
203228.jpg,0
201410.jpg,0
163497.jpg,0
167326.jpg,1
284209.jpg,0
174365.jpg,0
224310.jpg,1
196004.jpg,1
277365.jpg,1
186310.jpg,1
138690.jpg,1
47833.jpg,1
47341.jpg,0
131554.jpg,1
87533.jpg,1
77156.jpg,1
238845.jpg,1
480.jpg,1
293896.jpg,0
95640.jpg,0
244566.jpg,1
53348.jpg,0
108238.jpg,1
137804.jpg,1
141948.jpg,0
55611.jpg,1
26678.jpg,1
22720.jpg,0
142472.jpg,0
97098.jpg,1
153009.jpg,0
160470.jpg,0
114675.jpg,1
81591.jpg,1
166214.jpg,1
282073.jpg,1
54339.jpg,1
107539.jpg,1
270108.jpg,1
73315.jpg,0
154867.jpg,1
72279.jpg,0
1948.jpg,1
95098.jpg,0
280446.jpg,1
154473.jpg,0
57044.jpg,1
23510.jpg,1
95296.jpg,0
262003.jpg,0
200366.jpg,1
117939.jpg,1
107205.jpg,1
106229.jpg,0
193783.jpg,1
46970.jpg,1
91212.jpg,1
150838.jpg,1
164006.jpg,1
168207.jpg,1
203229.jpg,1
224897.jpg,0
141875.jpg,1
40735.jpg,1
284163.jpg,1
89204.jpg,1
179441.jpg,0
36302.jpg,0
141856.jpg,1
19844.jpg,0
209793.jpg,0
80291.jpg,0
270539.jpg,0
131084.jpg,1
179913.jpg,1
71298.jpg,1
126782.jpg,1
108541.jpg,1
177272.jpg,1
85445.jpg,1
120540.jpg,1
36133.jpg,1
38606.jpg,1
211229.jpg,1
5351.jpg,0
289652.jpg,0
52142.jpg,1
69308.jpg,0
171878.jpg,1
137272.jpg,0
26423.jpg,1
69739.jpg,1
25585.jpg,1
211304.jpg,1
134297.jpg,0
218140.jpg,1
97238.jpg,1
128594.jpg,1
136061.jpg,0
230812.jpg,0
173534.jpg,1
229878.jpg,1
224585.jpg,0
108756.jpg,1
87835.jpg,0
158814.jpg,1
31558.jpg,0
62702.jpg,0
13739.jpg,1
6975.jpg,1
62637.jpg,0
33205.jpg,0
106683.jpg,0
85189.jpg,0
58108.jpg,0
96015.jpg,1
121529.jpg,1
52690.jpg,1
75700.jpg,1
7650.jpg,1
95971.jpg,1
289033.jpg,0
220959.jpg,0
23885.jpg,1
230697.jpg,0
193509.jpg,0
122795.jpg,0
229066.jpg,1
294781.jpg,1
122829.jpg,1
92103.jpg,1
35739.jpg,1
166170.jpg,0
149165.jpg,0
244013.jpg,1
60035.jpg,1
267344.jpg,1
154296.jpg,1
232121.jpg,1
283091.jpg,0
145140.jpg,1
48653.jpg,0
113800.jpg,1
194010.jpg,0
137826.jpg,1
85037.jpg,1
125971.jpg,0
169242.jpg,0
76832.jpg,0
141124.jpg,1
273238.jpg,0
79845.jpg,0
41475.jpg,1
23374.jpg,0
173826.jpg,0
126372.jpg,0
230081.jpg,1
132864.jpg,0
24692.jpg,1
100902.jpg,1
21045.jpg,1
6858.jpg,0
108445.jpg,1
266175.jpg,1
245541.jpg,0
37032.jpg,0
229235.jpg,0
164617.jpg,1
112441.jpg,0
3540.jpg,1
59626.jpg,0
60857.jpg,1
93626.jpg,0
44673.jpg,0
185769.jpg,1
290904.jpg,0
83358.jpg,1
53809.jpg,1
246801.jpg,1
186977.jpg,1
278770.jpg,0
290747.jpg,0
16665.jpg,1
127177.jpg,1
148443.jpg,0
1810.jpg,1
100342.jpg,1
115233.jpg,1
249130.jpg,1
93865.jpg,0
105903.jpg,1
66398.jpg,0
64468.jpg,1
87585.jpg,1
232760.jpg,1
112326.jpg,1
215894.jpg,1
232860.jpg,1
258673.jpg,1
211112.jpg,0
12052.jpg,1
294075.jpg,1
125512.jpg,1
869.jpg,0
187481.jpg,0
65618.jpg,1
16093.jpg,1
135132.jpg,1
33302.jpg,1
139517.jpg,0
219903.jpg,1
249315.jpg,1
176716.jpg,0
105872.jpg,1
100149.jpg,0
48104.jpg,1
161623.jpg,1
286499.jpg,1
243714.jpg,1
278042.jpg,1
274543.jpg,0
150570.jpg,0
279927.jpg,0
238493.jpg,0
99198.jpg,0
223604.jpg,1
224194.jpg,1
263319.jpg,1
172911.jpg,1
231667.jpg,1
234572.jpg,1
35732.jpg,0
117758.jpg,1
95250.jpg,0
282952.jpg,0
48576.jpg,1
289415.jpg,0
77191.jpg,1
10108.jpg,0
50047.jpg,1
25305.jpg,1
133768.jpg,0
33565.jpg,1
294282.jpg,1
123953.jpg,1
275129.jpg,1
217512.jpg,1
16836.jpg,0
94058.jpg,0
17695.jpg,1
66895.jpg,0
168098.jpg,1
71404.jpg,1
265310.jpg,1
138566.jpg,0
9700.jpg,1
191243.jpg,1
37608.jpg,1
44339.jpg,1
73904.jpg,1
198736.jpg,1
198679.jpg,1
54391.jpg,1
135951.jpg,0
238280.jpg,0
196080.jpg,1
21697.jpg,0
239833.jpg,0
723.jpg,0
140985.jpg,1
156821.jpg,1
284677.jpg,1
68916.jpg,1
100524.jpg,0
26417.jpg,1
53927.jpg,0
9791.jpg,0
27005.jpg,1
10105.jpg,1
245014.jpg,0
214661.jpg,0
192698.jpg,0
263812.jpg,1
124951.jpg,0
99745.jpg,1
284361.jpg,1
111800.jpg,0
269155.jpg,1
100599.jpg,1
54443.jpg,1
120359.jpg,1
45765.jpg,0
158065.jpg,1
176473.jpg,1
63651.jpg,1
138684.jpg,1
60675.jpg,0
186991.jpg,1
135855.jpg,0
77292.jpg,1
229612.jpg,1
32404.jpg,0
1387.jpg,1
190562.jpg,0
181519.jpg,0
173263.jpg,0
39245.jpg,0
77342.jpg,0
86536.jpg,1
67793.jpg,0
201302.jpg,1
294005.jpg,0
126115.jpg,1
290490.jpg,1
217576.jpg,0
82487.jpg,0
51820.jpg,0
25237.jpg,0
230345.jpg,0
36720.jpg,1
39735.jpg,1
128834.jpg,1
152676.jpg,1
46172.jpg,1
82610.jpg,1
14239.jpg,1
41538.jpg,0
250184.jpg,1
144787.jpg,1
191587.jpg,0
256081.jpg,1
27535.jpg,0
44469.jpg,1
137060.jpg,1
47467.jpg,0
201903.jpg,1
289041.jpg,0
691.jpg,0
183923.jpg,1
33988.jpg,0
228547.jpg,1
143455.jpg,1
103301.jpg,1
182033.jpg,0
273538.jpg,1
197846.jpg,0
184080.jpg,0
142770.jpg,0
164123.jpg,0
99595.jpg,1
144407.jpg,0
257061.jpg,1
159725.jpg,0
216074.jpg,1
240608.jpg,0
153600.jpg,1
89236.jpg,1
33160.jpg,1
208463.jpg,1
57784.jpg,0
10558.jpg,0
46306.jpg,1
162038.jpg,1
134614.jpg,0
9038.jpg,1
166678.jpg,1
157402.jpg,0
20602.jpg,1
225824.jpg,1
23717.jpg,1
34595.jpg,0
291647.jpg,1
149280.jpg,0
169028.jpg,0
74331.jpg,1
140147.jpg,0
106096.jpg,1
40744.jpg,1
111355.jpg,1
154886.jpg,1
21239.jpg,1
187739.jpg,1
155978.jpg,0
65170.jpg,0
30537.jpg,0
144828.jpg,0
61948.jpg,1
193715.jpg,0
182366.jpg,0
98516.jpg,0
181084.jpg,0
194559.jpg,1
237663.jpg,1
242086.jpg,1
39631.jpg,0
113309.jpg,0
109061.jpg,1
162659.jpg,1
73286.jpg,0
32537.jpg,0
73699.jpg,0
241398.jpg,0
237731.jpg,1
221876.jpg,0
63199.jpg,1
74631.jpg,0
240402.jpg,0
112962.jpg,0
28131.jpg,1
18555.jpg,1
19171.jpg,1
18952.jpg,0
234844.jpg,1
100154.jpg,0
244709.jpg,1
208178.jpg,1
244868.jpg,0
160376.jpg,1
48952.jpg,0
290406.jpg,1
168056.jpg,0
140416.jpg,1
242474.jpg,0
87108.jpg,1
232863.jpg,1
105946.jpg,1
4389.jpg,1
290308.jpg,0
53067.jpg,0
229076.jpg,0
235271.jpg,0
37859.jpg,0
121840.jpg,1
36112.jpg,1
64811.jpg,0
49066.jpg,0
151171.jpg,0
50318.jpg,0
203109.jpg,0
18215.jpg,1
9544.jpg,1
27714.jpg,1
150125.jpg,0
137227.jpg,1
154808.jpg,0
242739.jpg,1
23103.jpg,1
90897.jpg,1
35617.jpg,1
220531.jpg,1
259614.jpg,0
214778.jpg,0
167030.jpg,1
108182.jpg,1
101227.jpg,0
132281.jpg,1
207514.jpg,0
179840.jpg,0
116847.jpg,1
162100.jpg,1
167345.jpg,0
233843.jpg,1
191043.jpg,1
63863.jpg,1
94691.jpg,0
155250.jpg,1
123638.jpg,1
13018.jpg,1
134520.jpg,0
121147.jpg,1
127220.jpg,1
155715.jpg,1
34339.jpg,0
282100.jpg,1
154687.jpg,0
32096.jpg,0
88357.jpg,1
200741.jpg,0
82770.jpg,1
63596.jpg,1
289615.jpg,0
32542.jpg,1
116104.jpg,1
100179.jpg,0
219052.jpg,0
86924.jpg,0
102415.jpg,0
195186.jpg,0
99963.jpg,0
243047.jpg,1
234858.jpg,1
148281.jpg,0
19910.jpg,0
19026.jpg,1
95784.jpg,0
214631.jpg,0
226580.jpg,1
178667.jpg,0
243915.jpg,0
209409.jpg,0
112995.jpg,1
203291.jpg,1
8878.jpg,0
220763.jpg,1
52120.jpg,1
153196.jpg,1
33356.jpg,0
97798.jpg,0
95693.jpg,0
16090.jpg,1
194395.jpg,1
61282.jpg,1
142545.jpg,1
132153.jpg,0
57473.jpg,1
91613.jpg,0
84508.jpg,0
140255.jpg,1
236987.jpg,1
34072.jpg,1
60439.jpg,1
199946.jpg,0
81713.jpg,1
180044.jpg,1
276955.jpg,1
68231.jpg,1
93044.jpg,1
234016.jpg,0
233793.jpg,1
2743.jpg,0
101207.jpg,1
187461.jpg,1
48760.jpg,0
103339.jpg,1
45214.jpg,1
69689.jpg,1
133004.jpg,0
62411.jpg,0
243223.jpg,0
2736.jpg,0
26660.jpg,1
133668.jpg,1
161981.jpg,1
232802.jpg,1
30492.jpg,1
63015.jpg,1
65244.jpg,1
115251.jpg,1
156676.jpg,1
44006.jpg,0
22188.jpg,0
80343.jpg,0
134554.jpg,1
234351.jpg,0
286883.jpg,1
75668.jpg,0
151328.jpg,0
222522.jpg,1
270659.jpg,1
188603.jpg,1
4165.jpg,1
71264.jpg,0
65583.jpg,0
238835.jpg,0
235856.jpg,0
38014.jpg,1
120085.jpg,1
234666.jpg,1
217603.jpg,0
18004.jpg,0
159587.jpg,1
123359.jpg,0
213222.jpg,1
288818.jpg,1
106581.jpg,0
195593.jpg,1
41757.jpg,1
57709.jpg,1
19319.jpg,1
124748.jpg,1
245530.jpg,1
98688.jpg,0
93582.jpg,1
45072.jpg,1
55713.jpg,0
188371.jpg,0
228423.jpg,0
127004.jpg,1
87387.jpg,1
122904.jpg,1
122659.jpg,0
267147.jpg,1
236337.jpg,1
98508.jpg,1
247282.jpg,1
41124.jpg,1
134562.jpg,0
112429.jpg,0
85159.jpg,1
231281.jpg,0
85152.jpg,1
226348.jpg,1
293681.jpg,0
253345.jpg,0
80223.jpg,1
85422.jpg,1
89614.jpg,0
95961.jpg,0
91604.jpg,1
157534.jpg,0
133113.jpg,1
45990.jpg,1
59470.jpg,1
95223.jpg,0
120164.jpg,0
205950.jpg,0
7632.jpg,0
173006.jpg,1
273516.jpg,1
70630.jpg,1
181598.jpg,1
85074.jpg,0
92955.jpg,1
37680.jpg,1
222593.jpg,0
132180.jpg,0
72028.jpg,1
87264.jpg,1
9903.jpg,0
136518.jpg,1
164800.jpg,0
50922.jpg,1
99574.jpg,0
81727.jpg,1
97922.jpg,1
49977.jpg,1
252684.jpg,1
13316.jpg,0
152381.jpg,1
125778.jpg,1
167425.jpg,1
53651.jpg,0
148486.jpg,1
136703.jpg,1
90882.jpg,1
99714.jpg,1
33673.jpg,1
68520.jpg,0
35589.jpg,0
82981.jpg,1
110670.jpg,0
204296.jpg,0
73046.jpg,0
167720.jpg,1
219119.jpg,1
49856.jpg,1
19546.jpg,1
191850.jpg,1
16778.jpg,0
113299.jpg,1
166172.jpg,1
22351.jpg,0
58554.jpg,1
26311.jpg,1
118444.jpg,0
208703.jpg,0
239813.jpg,1
234001.jpg,1
68129.jpg,0
36773.jpg,0
101083.jpg,1
384.jpg,0
213655.jpg,1
212726.jpg,1
18307.jpg,1
209839.jpg,0
56208.jpg,0
217648.jpg,1
24115.jpg,1
238770.jpg,1
176563.jpg,1
81790.jpg,1
127158.jpg,1
177378.jpg,1
180554.jpg,0
54605.jpg,1
65671.jpg,1
90891.jpg,1
17801.jpg,1
272546.jpg,1
97215.jpg,0
50503.jpg,0
22969.jpg,1
83539.jpg,1
16675.jpg,1
197430.jpg,1
140048.jpg,0
122744.jpg,1
70275.jpg,1
10079.jpg,1
35173.jpg,0
134286.jpg,1
33452.jpg,0
56668.jpg,0
12157.jpg,1
117849.jpg,1
197716.jpg,1
188267.jpg,1
34358.jpg,0
236169.jpg,1
84130.jpg,0
145346.jpg,0
70139.jpg,1
54205.jpg,0
201406.jpg,0
128212.jpg,0
242088.jpg,0
93029.jpg,1
46384.jpg,1
236054.jpg,1
99426.jpg,0
102328.jpg,1
110645.jpg,0
223872.jpg,0
232542.jpg,0
169067.jpg,1
290178.jpg,1
48658.jpg,1
97370.jpg,0
30111.jpg,1
73100.jpg,0
136921.jpg,1
150992.jpg,1
24828.jpg,1
67965.jpg,0
229375.jpg,0
180070.jpg,1
87620.jpg,0
54725.jpg,0
186452.jpg,1
168557.jpg,0
231069.jpg,1
56677.jpg,1
156508.jpg,1
58274.jpg,0
150163.jpg,0
75705.jpg,0
295142.jpg,1
72520.jpg,1
134278.jpg,1
93169.jpg,0
226112.jpg,0
85058.jpg,0
61905.jpg,0
86863.jpg,1
128682.jpg,0
278488.jpg,0
35129.jpg,1
44466.jpg,1
97329.jpg,1
200440.jpg,0
101077.jpg,1
53283.jpg,1
141386.jpg,1
235207.jpg,0
140832.jpg,0
121672.jpg,1
131159.jpg,0
190827.jpg,1
19933.jpg,0
212890.jpg,0
56712.jpg,1
216894.jpg,0
213791.jpg,0
163404.jpg,0
132775.jpg,1
238454.jpg,0
136057.jpg,1
40570.jpg,1
186302.jpg,1
115620.jpg,1
17682.jpg,0
102647.jpg,0
128601.jpg,1
143414.jpg,1
148446.jpg,1
166062.jpg,0
64542.jpg,0
103566.jpg,1
25293.jpg,1
20517.jpg,0
237397.jpg,0
188013.jpg,0
120604.jpg,0
72469.jpg,1
64628.jpg,0
281920.jpg,1
57051.jpg,1
236620.jpg,0
34525.jpg,1
107678.jpg,0
230625.jpg,1
145371.jpg,1
120434.jpg,1
185337.jpg,1
88547.jpg,1
280535.jpg,0
112947.jpg,0
251171.jpg,1
71333.jpg,1
238324.jpg,1
14804.jpg,0
285990.jpg,1
153488.jpg,0
67115.jpg,0
120547.jpg,1
136629.jpg,1
93960.jpg,0
79145.jpg,0
95614.jpg,0
179737.jpg,0
83193.jpg,0
123877.jpg,1
89372.jpg,1
88874.jpg,1
210866.jpg,0
132410.jpg,0
265486.jpg,1
195075.jpg,1
286213.jpg,1
155381.jpg,1
115149.jpg,1
96584.jpg,1
230260.jpg,1
243164.jpg,1
92938.jpg,1
194156.jpg,1
131040.jpg,1
28881.jpg,0
112324.jpg,0
79144.jpg,0
283962.jpg,0
165041.jpg,1
164176.jpg,0
